model_size|update_type|sample_id|timestamp_seconds|delta_seconds|object_count|object_delta_count|remote_reference_sent_ack_count|remote_reference_sent_ack_delta_count|remote_reference_recv_ack_count|remote_reference_recv_ack_delta_count
4200|OBJECT|132|3300|25|2554|20|0|0|0|0
4200|OBJECT|133|3325|25|2573|19|0|0|0|0
4200|OBJECT|134|3350|25|2592|19|0|0|0|0
4200|OBJECT|135|3375|25|2611|19|0|0|0|0
4200|OBJECT|136|3400|25|2631|20|0|0|0|0
4200|OBJECT|137|3425|25|2650|19|0|0|0|0
4200|OBJECT|138|3450|25|2669|19|0|0|0|0
4200|OBJECT|139|3475|25|2688|19|0|0|0|0
4200|OBJECT|140|3500|25|2708|20|0|0|0|0
4200|OBJECT|141|3525|25|2727|19|0|0|0|0
4200|OBJECT|142|3550|25|2746|19|0|0|0|0
4200|OBJECT|143|3575|25|2764|18|0|0|0|0
4200|OBJECT|144|3600|25|2784|20|0|0|0|0
4200|OBJECT|145|3625|25|2803|19|0|0|0|0
4200|OBJECT|146|3650|25|2823|20|0|0|0|0
4200|OBJECT|147|3675|25|2842|19|0|0|0|0
4200|OBJECT|148|3700|25|2861|19|0|0|0|0
4200|OBJECT|149|3725|25|2884|23|0|0|0|0
4200|OBJECT|150|3750|25|2900|16|0|0|0|0
4200|OBJECT|151|3775|25|2922|22|0|0|0|0
4200|OBJECT|152|3800|25|2940|18|0|0|0|0
4200|OBJECT|153|3825|25|2962|22|0|0|0|0
4200|OBJECT|154|3850|25|2979|17|0|0|0|0
4200|OBJECT|155|3875|25|3002|23|0|0|0|0
4200|OBJECT|156|3900|25|3020|18|0|0|0|0
4200|OBJECT|157|3925|25|3040|20|0|0|0|0
4200|OBJECT|158|3950|25|3059|19|0|0|0|0
4200|OBJECT|159|3975|25|3079|20|0|0|0|0
4200|OBJECT|160|4000|25|3098|19|0|0|0|0
4200|OBJECT|161|4025|25|3117|19|0|0|0|0
4200|OBJECT|162|4050|25|3136|19|0|0|0|0
4200|OBJECT|163|4075|25|3156|20|0|0|0|0
4200|OBJECT|164|4100|25|3174|18|0|0|0|0
4200|OBJECT|165|4125|25|3194|20|0|0|0|0
4200|OBJECT|166|4150|25|3213|19|0|0|0|0
4200|OBJECT|167|4175|25|3233|20|0|0|0|0
4200|OBJECT|168|4200|25|3252|19|0|0|0|0
4200|OBJECT|169|4225|25|3271|19|0|0|0|0
4200|OBJECT|170|4250|25|3290|19|0|0|0|0
4200|OBJECT|171|4275|25|3309|19|0|0|0|0
4200|OBJECT|172|4300|25|3329|20|0|0|0|0
4200|OBJECT|173|4325|25|3348|19|0|0|0|0
4200|OBJECT|174|4350|25|3368|20|0|0|0|0
4200|OBJECT|175|4375|25|3386|18|0|0|0|0
4200|OBJECT|176|4400|25|3408|22|0|0|0|0
4200|OBJECT|177|4425|25|3425|17|0|0|0|0
4200|OBJECT|178|4450|25|3446|21|0|0|0|0
4200|OBJECT|179|4475|25|3463|17|0|0|0|0
4200|OBJECT|180|4500|25|3485|22|0|0|0|0
4200|OBJECT|181|4525|25|3501|16|0|0|0|0
4200|OBJECT|182|4550|25|3522|21|0|0|0|0
4200|OBJECT|183|4575|25|3539|17|0|0|0|0
4200|OBJECT|184|4600|25|3561|22|0|0|0|0
4200|OBJECT|185|4625|25|3577|16|0|0|0|0
4200|OBJECT|186|4650|25|3599|22|0|0|0|0
4200|OBJECT|187|4675|25|3612|13|0|0|0|0
4200|OBJECT|188|4700|25|3626|14|0|0|0|0
4200|OBJECT|189|4725|25|3642|16|0|0|0|0
4200|OBJECT|190|4750|25|3664|22|0|0|0|0
4200|OBJECT|191|4775|25|3682|18|0|0|0|0
4200|OBJECT|192|4800|25|3702|20|0|0|0|0
4200|OBJECT|193|4825|25|3721|19|0|0|0|0
4200|OBJECT|194|4850|25|3740|19|0|0|0|0
4200|OBJECT|195|4875|25|3759|19|0|0|0|0
4200|OBJECT|196|4900|25|3779|20|0|0|0|0
4200|OBJECT|197|4925|25|3798|19|0|0|0|0
4200|OBJECT|198|4950|25|3817|19|0|0|0|0
4200|OBJECT|199|4975|25|3836|19|0|0|0|0
4200|OBJECT|200|5000|25|3855|19|0|0|0|0
4200|OBJECT|201|5025|25|3874|19|0|0|0|0
4200|OBJECT|202|5050|25|3894|20|0|0|0|0
4200|OBJECT|203|5075|25|3912|18|0|0|0|0
4200|OBJECT|204|5100|25|3932|20|0|0|0|0
4200|OBJECT|205|5125|25|3951|19|0|0|0|0
4200|OBJECT|206|5150|25|3970|19|0|0|0|0
4200|OBJECT|207|5175|25|3989|19|0|0|0|0
4200|OBJECT|208|5200|25|4008|19|0|0|0|0
4200|OBJECT|209|5225|25|4027|19|0|0|0|0
4200|OBJECT|210|5250|25|4046|19|0|0|0|0
4200|OBJECT|211|5275|25|4065|19|0|0|0|0
4200|OBJECT|212|5300|25|4084|19|0|0|0|0
4200|OBJECT|213|5325|25|4104|20|0|0|0|0
4200|OBJECT|214|5350|25|4122|18|0|0|0|0
4200|OBJECT|215|5375|25|4142|20|0|0|0|0
4200|OBJECT|216|5400|25|4161|19|0|0|0|0
4200|OBJECT|217|5425|25|4180|19|0|0|0|0
4200|OBJECT|218|5450|25|4199|19|0|0|0|0
4200|OBJECT|219|5475|25|4200|1|0|0|0|0
4200|OBJECT|220|5500|25|4200|0|0|0|0|0
4200|OBJECT|221|5525|25|4200|0|0|0|0|0
42000|OBJECT|0|0|25|14|14|0|0|0|0
42000|OBJECT|1|25|25|34|20|0|0|0|0
42000|OBJECT|2|50|25|54|20|0|0|0|0
42000|OBJECT|3|75|25|73|19|0|0|0|0
42000|OBJECT|4|100|25|93|20|0|0|0|0
42000|OBJECT|5|125|25|112|19|0|0|0|0
42000|OBJECT|6|150|25|132|20|0|0|0|0
42000|OBJECT|7|175|25|152|20|0|0|0|0
42000|OBJECT|8|200|25|172|20|0|0|0|0
42000|OBJECT|9|225|25|191|19|0|0|0|0
42000|OBJECT|10|250|25|210|19|0|0|0|0
42000|OBJECT|11|275|25|230|20|0|0|0|0
42000|OBJECT|12|300|25|249|19|0|0|0|0
42000|OBJECT|13|325|25|269|20|0|0|0|0
42000|OBJECT|14|350|25|289|20|0|0|0|0
42000|OBJECT|15|375|25|308|19|0|0|0|0
42000|OBJECT|16|400|25|326|18|0|0|0|0
42000|OBJECT|17|425|25|346|20|0|0|0|0
42000|OBJECT|18|450|25|366|20|0|0|0|0
42000|OBJECT|19|475|25|388|22|0|0|0|0
42000|OBJECT|20|500|25|404|16|0|0|0|0
42000|OBJECT|21|525|25|426|22|0|0|0|0
42000|OBJECT|22|550|25|443|17|0|0|0|0
42000|OBJECT|23|575|25|465|22|0|0|0|0
42000|OBJECT|24|600|25|481|16|0|0|0|0
42000|OBJECT|25|625|25|502|21|0|0|0|0
42000|OBJECT|26|650|25|521|19|0|0|0|0
42000|OBJECT|27|675|25|541|20|0|0|0|0
42000|OBJECT|28|700|25|560|19|0|0|0|0
42000|OBJECT|29|725|25|580|20|0|0|0|0
42000|OBJECT|30|750|25|599|19|0|0|0|0
42000|OBJECT|31|775|25|619|20|0|0|0|0
42000|OBJECT|32|800|25|638|19|0|0|0|0
42000|OBJECT|33|825|25|658|20|0|0|0|0
42000|OBJECT|34|850|25|677|19|0|0|0|0
42000|OBJECT|35|875|25|697|20|0|0|0|0
42000|OBJECT|36|900|25|716|19|0|0|0|0
42000|OBJECT|37|925|25|735|19|0|0|0|0
42000|OBJECT|38|950|25|755|20|0|0|0|0
42000|OBJECT|39|975|25|774|19|0|0|0|0
42000|OBJECT|40|1000|25|794|20|0|0|0|0
42000|OBJECT|41|1025|25|812|18|0|0|0|0
42000|OBJECT|42|1050|25|832|20|0|0|0|0
42000|OBJECT|43|1075|25|851|19|0|0|0|0
42000|OBJECT|44|1100|25|870|19|0|0|0|0
42000|OBJECT|45|1125|25|890|20|0|0|0|0
42000|OBJECT|46|1150|25|909|19|0|0|0|0
42000|OBJECT|47|1175|25|928|19|0|0|0|0
42000|OBJECT|48|1200|25|948|20|0|0|0|0
42000|OBJECT|49|1225|25|967|19|0|0|0|0
42000|OBJECT|50|1250|25|987|20|0|0|0|0
42000|OBJECT|51|1275|25|1006|19|0|0|0|0
42000|OBJECT|52|1300|25|1025|19|0|0|0|0
42000|OBJECT|53|1325|25|1044|19|0|0|0|0
42000|OBJECT|54|1350|25|1064|20|0|0|0|0
42000|OBJECT|55|1375|25|1073|9|0|0|0|0
42000|OBJECT|56|1400|25|1091|18|0|0|0|0
42000|OBJECT|57|1425|25|1110|19|0|0|0|0
42000|OBJECT|58|1450|25|1130|20|0|0|0|0
42000|OBJECT|59|1475|25|1149|19|0|0|0|0
42000|OBJECT|60|1500|25|1169|20|0|0|0|0
42000|OBJECT|61|1525|25|1188|19|0|0|0|0
42000|OBJECT|62|1550|25|1207|19|0|0|0|0
42000|OBJECT|63|1575|25|1227|20|0|0|0|0
42000|OBJECT|64|1600|25|1247|20|0|0|0|0
42000|OBJECT|65|1625|25|1266|19|0|0|0|0
42000|OBJECT|66|1650|25|1286|20|0|0|0|0
42000|OBJECT|67|1675|25|1305|19|0|0|0|0
42000|OBJECT|68|1700|25|1325|20|0|0|0|0
42000|OBJECT|69|1725|25|1344|19|0|0|0|0
42000|OBJECT|70|1750|25|1364|20|0|0|0|0
42000|OBJECT|71|1775|25|1383|19|0|0|0|0
42000|OBJECT|72|1800|25|1402|19|0|0|0|0
42000|OBJECT|73|1825|25|1421|19|0|0|0|0
42000|OBJECT|74|1850|25|1441|20|0|0|0|0
42000|OBJECT|75|1875|25|1457|16|0|0|0|0
42000|OBJECT|76|1900|25|1476|19|0|0|0|0
42000|OBJECT|77|1925|25|1495|19|0|0|0|0
42000|OBJECT|78|1950|25|1514|19|0|0|0|0
42000|OBJECT|79|1975|25|1534|20|0|0|0|0
42000|OBJECT|80|2000|25|1553|19|0|0|0|0
42000|OBJECT|81|2025|25|1572|19|0|0|0|0
42000|OBJECT|82|2050|25|1592|20|0|0|0|0
42000|OBJECT|83|2075|25|1611|19|0|0|0|0
42000|OBJECT|84|2100|25|1630|19|0|0|0|0
42000|OBJECT|85|2125|25|1649|19|0|0|0|0
42000|OBJECT|86|2150|25|1668|19|0|0|0|0
42000|OBJECT|87|2175|25|1687|19|0|0|0|0
42000|OBJECT|88|2200|25|1707|20|0|0|0|0
42000|OBJECT|89|2225|25|1726|19|0|0|0|0
42000|OBJECT|90|2250|25|1744|18|0|0|0|0
42000|OBJECT|91|2275|25|1764|20|0|0|0|0
42000|OBJECT|92|2300|25|1783|19|0|0|0|0
42000|OBJECT|93|2325|25|1803|20|0|0|0|0
42000|OBJECT|94|2350|25|1821|18|0|0|0|0
42000|OBJECT|95|2375|25|1840|19|0|0|0|0
42000|OBJECT|96|2400|25|1859|19|0|0|0|0
42000|OBJECT|97|2425|25|1879|20|0|0|0|0
42000|OBJECT|98|2450|25|1898|19|0|0|0|0
42000|OBJECT|99|2475|25|1917|19|0|0|0|0
42000|OBJECT|100|2500|25|1936|19|0|0|0|0
42000|OBJECT|101|2525|25|1955|19|0|0|0|0
42000|OBJECT|102|2550|25|1975|20|0|0|0|0
42000|OBJECT|103|2575|25|1995|20|0|0|0|0
42000|OBJECT|104|2600|25|2014|19|0|0|0|0
42000|OBJECT|105|2625|25|2033|19|0|0|0|0
42000|OBJECT|106|2650|25|2053|20|0|0|0|0
42000|OBJECT|107|2675|25|2072|19|0|0|0|0
42000|OBJECT|108|2700|25|2092|20|0|0|0|0
42000|OBJECT|109|2725|25|2111|19|0|0|0|0
42000|OBJECT|110|2750|25|2130|19|0|0|0|0
42000|OBJECT|111|2775|25|2149|19|0|0|0|0
42000|OBJECT|112|2800|25|2169|20|0|0|0|0
42000|OBJECT|113|2825|25|2188|19|0|0|0|0
42000|OBJECT|114|2850|25|2207|19|0|0|0|0
42000|OBJECT|115|2875|25|2226|19|0|0|0|0
42000|OBJECT|116|2900|25|2245|19|0|0|0|0
42000|OBJECT|117|2925|25|2264|19|0|0|0|0
42000|OBJECT|118|2950|25|2284|20|0|0|0|0
42000|OBJECT|119|2975|25|2303|19|0|0|0|0
42000|OBJECT|120|3000|25|2322|19|0|0|0|0
42000|OBJECT|121|3025|25|2341|19|0|0|0|0
42000|OBJECT|122|3050|25|2360|19|0|0|0|0
42000|OBJECT|123|3075|25|2380|20|0|0|0|0
42000|OBJECT|124|3100|25|2398|18|0|0|0|0
42000|OBJECT|125|3125|25|2417|19|0|0|0|0
42000|OBJECT|126|3150|25|2436|19|0|0|0|0
42000|OBJECT|127|3175|25|2456|20|0|0|0|0
42000|OBJECT|128|3200|25|2475|19|0|0|0|0
42000|OBJECT|129|3225|25|2494|19|0|0|0|0
42000|OBJECT|130|3250|25|2513|19|0|0|0|0
42000|OBJECT|131|3275|25|2532|19|0|0|0|0
42000|OBJECT|132|3300|25|2551|19|0|0|0|0
42000|OBJECT|133|3325|25|2570|19|0|0|0|0
42000|OBJECT|134|3350|25|2589|19|0|0|0|0
42000|OBJECT|135|3375|25|2608|19|0|0|0|0
42000|OBJECT|136|3400|25|2628|20|0|0|0|0
42000|OBJECT|137|3425|25|2647|19|0|0|0|0
42000|OBJECT|138|3450|25|2666|19|0|0|0|0
42000|OBJECT|139|3475|25|2685|19|0|0|0|0
42000|OBJECT|140|3500|25|2704|19|0|0|0|0
42000|OBJECT|141|3525|25|2724|20|0|0|0|0
42000|OBJECT|142|3550|25|2743|19|0|0|0|0
42000|OBJECT|143|3575|25|2765|22|0|0|0|0
42000|OBJECT|144|3600|25|2784|19|0|0|0|0
42000|OBJECT|145|3625|25|2803|19|0|0|0|0
42000|OBJECT|146|3650|25|2813|10|0|0|0|0
42000|OBJECT|147|3675|25|2833|20|0|0|0|0
42000|OBJECT|148|3700|25|2851|18|0|0|0|0
42000|OBJECT|149|3725|25|2870|19|0|0|0|0
42000|OBJECT|150|3750|25|2890|20|0|0|0|0
42000|OBJECT|151|3775|25|2909|19|0|0|0|0
42000|OBJECT|152|3800|25|2928|19|0|0|0|0
42000|OBJECT|153|3825|25|2947|19|0|0|0|0
42000|OBJECT|154|3850|25|2966|19|0|0|0|0
42000|OBJECT|155|3875|25|2986|20|0|0|0|0
42000|OBJECT|156|3900|25|3004|18|0|0|0|0
42000|OBJECT|157|3925|25|3024|20|0|0|0|0
42000|OBJECT|158|3950|25|3043|19|0|0|0|0
42000|OBJECT|159|3975|25|3063|20|0|0|0|0
42000|OBJECT|160|4000|25|3081|18|0|0|0|0
42000|OBJECT|161|4025|25|3101|20|0|0|0|0
42000|OBJECT|162|4050|25|3120|19|0|0|0|0
42000|OBJECT|163|4075|25|3140|20|0|0|0|0
42000|OBJECT|164|4100|25|3159|19|0|0|0|0
42000|OBJECT|165|4125|25|3178|19|0|0|0|0
42000|OBJECT|166|4150|25|3197|19|0|0|0|0
42000|OBJECT|167|4175|25|3217|20|0|0|0|0
42000|OBJECT|168|4200|25|3235|18|0|0|0|0
42000|OBJECT|169|4225|25|3255|20|0|0|0|0
42000|OBJECT|170|4250|25|3274|19|0|0|0|0
42000|OBJECT|171|4275|25|3294|20|0|0|0|0
42000|OBJECT|172|4300|25|3314|20|0|0|0|0
42000|OBJECT|173|4325|25|3333|19|0|0|0|0
42000|OBJECT|174|4350|25|3352|19|0|0|0|0
42000|OBJECT|175|4375|25|3371|19|0|0|0|0
42000|OBJECT|176|4400|25|3390|19|0|0|0|0
42000|OBJECT|177|4425|25|3409|19|0|0|0|0
42000|OBJECT|178|4450|25|3428|19|0|0|0|0
42000|OBJECT|179|4475|25|3447|19|0|0|0|0
42000|OBJECT|180|4500|25|3467|20|0|0|0|0
42000|OBJECT|181|4525|25|3486|19|0|0|0|0
42000|OBJECT|182|4550|25|3505|19|0|0|0|0
42000|OBJECT|183|4575|25|3524|19|0|0|0|0
42000|OBJECT|184|4600|25|3543|19|0|0|0|0
42000|OBJECT|185|4625|25|3562|19|0|0|0|0
42000|OBJECT|186|4650|25|3582|20|0|0|0|0
42000|OBJECT|187|4675|25|3600|18|0|0|0|0
42000|OBJECT|188|4700|25|3619|19|0|0|0|0
42000|OBJECT|189|4725|25|3639|20|0|0|0|0
42000|OBJECT|190|4750|25|3658|19|0|0|0|0
42000|OBJECT|191|4775|25|3676|18|0|0|0|0
42000|OBJECT|192|4800|25|3696|20|0|0|0|0
42000|OBJECT|193|4825|25|3715|19|0|0|0|0
42000|OBJECT|194|4850|25|3735|20|0|0|0|0
42000|OBJECT|195|4875|25|3753|18|0|0|0|0
42000|OBJECT|196|4900|25|3772|19|0|0|0|0
42000|OBJECT|197|4925|25|3791|19|0|0|0|0
42000|OBJECT|198|4950|25|3810|19|0|0|0|0
42000|OBJECT|199|4975|25|3830|20|0|0|0|0
42000|OBJECT|200|5000|25|3849|19|0|0|0|0
42000|OBJECT|201|5025|25|3868|19|0|0|0|0
42000|OBJECT|202|5050|25|3887|19|0|0|0|0
42000|OBJECT|203|5075|25|3906|19|0|0|0|0
42000|OBJECT|204|5100|25|3925|19|0|0|0|0
42000|OBJECT|205|5125|25|3944|19|0|0|0|0
42000|OBJECT|206|5150|25|3964|20|0|0|0|0
42000|OBJECT|207|5175|25|3984|20|0|0|0|0
42000|OBJECT|208|5200|25|4003|19|0|0|0|0
42000|OBJECT|209|5225|25|4025|22|0|0|0|0
42000|OBJECT|210|5250|25|4044|19|0|0|0|0
42000|OBJECT|211|5275|25|4064|20|0|0|0|0
42000|OBJECT|212|5300|25|4083|19|0|0|0|0
42000|OBJECT|213|5325|25|4102|19|0|0|0|0
42000|OBJECT|214|5350|25|4121|19|0|0|0|0
42000|OBJECT|215|5375|25|4140|19|0|0|0|0
42000|OBJECT|216|5400|25|4159|19|0|0|0|0
42000|OBJECT|217|5425|25|4178|19|0|0|0|0
42000|OBJECT|218|5450|25|4197|19|0|0|0|0
42000|OBJECT|219|5475|25|4216|19|0|0|0|0
42000|OBJECT|220|5500|25|4235|19|0|0|0|0
42000|OBJECT|221|5525|25|4255|20|0|0|0|0
42000|OBJECT|222|5550|25|4274|19|0|0|0|0
42000|OBJECT|223|5575|25|4294|20|0|0|0|0
42000|OBJECT|224|5600|25|4312|18|0|0|0|0
42000|OBJECT|225|5625|25|4332|20|0|0|0|0
42000|OBJECT|226|5650|25|4351|19|0|0|0|0
42000|OBJECT|227|5675|25|4370|19|0|0|0|0
42000|OBJECT|228|5700|25|4389|19|0|0|0|0
42000|OBJECT|229|5725|25|4408|19|0|0|0|0
42000|OBJECT|230|5750|25|4427|19|0|0|0|0
42000|OBJECT|231|5775|25|4447|20|0|0|0|0
42000|OBJECT|232|5800|25|4466|19|0|0|0|0
42000|OBJECT|233|5825|25|4485|19|0|0|0|0
42000|OBJECT|234|5850|25|4504|19|0|0|0|0
42000|OBJECT|235|5875|25|4523|19|0|0|0|0
42000|OBJECT|236|5900|25|4533|10|0|0|0|0
42000|OBJECT|237|5925|25|4550|17|0|0|0|0
42000|OBJECT|238|5950|25|4568|18|0|0|0|0
42000|OBJECT|239|5975|25|4587|19|0|0|0|0
42000|OBJECT|240|6000|25|4607|20|0|0|0|0
42000|OBJECT|241|6025|25|4626|19|0|0|0|0
42000|OBJECT|242|6050|25|4645|19|0|0|0|0
42000|OBJECT|243|6075|25|4664|19|0|0|0|0
42000|OBJECT|244|6100|25|4683|19|0|0|0|0
42000|OBJECT|245|6125|25|4703|20|0|0|0|0
42000|OBJECT|246|6150|25|4724|21|0|0|0|0
42000|OBJECT|247|6175|25|4742|18|0|0|0|0
42000|OBJECT|248|6200|25|4762|20|0|0|0|0
42000|OBJECT|249|6225|25|4781|19|0|0|0|0
42000|OBJECT|250|6250|25|4800|19|0|0|0|0
42000|OBJECT|251|6275|25|4819|19|0|0|0|0
42000|OBJECT|252|6300|25|4839|20|0|0|0|0
42000|OBJECT|253|6325|25|4856|17|0|0|0|0
42000|OBJECT|254|6350|25|4876|20|0|0|0|0
42000|OBJECT|255|6375|25|4895|19|0|0|0|0
42000|OBJECT|256|6400|25|4914|19|0|0|0|0
42000|OBJECT|257|6425|25|4933|19|0|0|0|0
42000|OBJECT|258|6450|25|4952|19|0|0|0|0
42000|OBJECT|259|6475|25|4971|19|0|0|0|0
42000|OBJECT|260|6500|25|4990|19|0|0|0|0
42000|OBJECT|261|6525|25|5009|19|0|0|0|0
42000|OBJECT|262|6550|25|5028|19|0|0|0|0
42000|OBJECT|263|6575|25|5047|19|0|0|0|0
42000|OBJECT|264|6600|25|5067|20|0|0|0|0
42000|OBJECT|265|6625|25|5085|18|0|0|0|0
42000|OBJECT|266|6650|25|5104|19|0|0|0|0
42000|OBJECT|267|6675|25|5124|20|0|0|0|0
42000|OBJECT|268|6700|25|5143|19|0|0|0|0
42000|OBJECT|269|6725|25|5162|19|0|0|0|0
42000|OBJECT|270|6750|25|5181|19|0|0|0|0
42000|OBJECT|271|6775|25|5201|20|0|0|0|0
42000|OBJECT|272|6800|25|5220|19|0|0|0|0
42000|OBJECT|273|6825|25|5239|19|0|0|0|0
42000|OBJECT|274|6850|25|5258|19|0|0|0|0
42000|OBJECT|275|6875|25|5277|19|0|0|0|0
42000|OBJECT|276|6900|25|5296|19|0|0|0|0
42000|OBJECT|277|6925|25|5315|19|0|0|0|0
42000|OBJECT|278|6950|25|5334|19|0|0|0|0
42000|OBJECT|279|6975|25|5356|22|0|0|0|0
42000|OBJECT|280|7000|25|5373|17|0|0|0|0
42000|OBJECT|281|7025|25|5394|21|0|0|0|0
42000|OBJECT|282|7050|25|5411|17|0|0|0|0
42000|OBJECT|283|7075|25|5433|22|0|0|0|0
42000|OBJECT|284|7100|25|5451|18|0|0|0|0
42000|OBJECT|285|7125|25|5470|19|0|0|0|0
42000|OBJECT|286|7150|25|5489|19|0|0|0|0
42000|OBJECT|287|7175|25|5509|20|0|0|0|0
42000|OBJECT|288|7200|25|5527|18|0|0|0|0
42000|OBJECT|289|7225|25|5546|19|0|0|0|0
42000|OBJECT|290|7250|25|5565|19|0|0|0|0
42000|OBJECT|291|7275|25|5585|20|0|0|0|0
42000|OBJECT|292|7300|25|5603|18|0|0|0|0
42000|OBJECT|293|7325|25|5622|19|0|0|0|0
42000|OBJECT|294|7350|25|5641|19|0|0|0|0
42000|OBJECT|295|7375|25|5661|20|0|0|0|0
42000|OBJECT|296|7400|25|5679|18|0|0|0|0
42000|OBJECT|297|7425|25|5699|20|0|0|0|0
42000|OBJECT|298|7450|25|5717|18|0|0|0|0
42000|OBJECT|299|7475|25|5737|20|0|0|0|0
42000|OBJECT|300|7500|25|5755|18|0|0|0|0
42000|OBJECT|301|7525|25|5775|20|0|0|0|0
42000|OBJECT|302|7550|25|5794|19|0|0|0|0
42000|OBJECT|303|7575|25|5813|19|0|0|0|0
42000|OBJECT|304|7600|25|5832|19|0|0|0|0
42000|OBJECT|305|7625|25|5851|19|0|0|0|0
42000|OBJECT|306|7650|25|5870|19|0|0|0|0
42000|OBJECT|307|7675|25|5889|19|0|0|0|0
42000|OBJECT|308|7700|25|5909|20|0|0|0|0
42000|OBJECT|309|7725|25|5928|19|0|0|0|0
42000|OBJECT|310|7750|25|5947|19|0|0|0|0
42000|OBJECT|311|7775|25|5966|19|0|0|0|0
42000|OBJECT|312|7800|25|5988|22|0|0|0|0
42000|OBJECT|313|7825|25|6005|17|0|0|0|0
42000|OBJECT|314|7850|25|6026|21|0|0|0|0
42000|OBJECT|315|7875|25|6043|17|0|0|0|0
42000|OBJECT|316|7900|25|6065|22|0|0|0|0
42000|OBJECT|317|7925|25|6082|17|0|0|0|0
42000|OBJECT|318|7950|25|6104|22|0|0|0|0
42000|OBJECT|319|7975|25|6120|16|0|0|0|0
42000|OBJECT|320|8000|25|6142|22|0|0|0|0
42000|OBJECT|321|8025|25|6157|15|0|0|0|0
42000|OBJECT|322|8050|25|6176|19|0|0|0|0
42000|OBJECT|323|8075|25|6195|19|0|0|0|0
42000|OBJECT|324|8100|25|6215|20|0|0|0|0
42000|OBJECT|325|8125|25|6234|19|0|0|0|0
42000|OBJECT|326|8150|25|6252|18|0|0|0|0
42000|OBJECT|327|8175|25|6262|10|0|0|0|0
42000|OBJECT|328|8200|25|6281|19|0|0|0|0
42000|OBJECT|329|8225|25|6300|19|0|0|0|0
42000|OBJECT|330|8250|25|6319|19|0|0|0|0
42000|OBJECT|331|8275|25|6338|19|0|0|0|0
42000|OBJECT|332|8300|25|6357|19|0|0|0|0
42000|OBJECT|333|8325|25|6376|19|0|0|0|0
42000|OBJECT|334|8350|25|6395|19|0|0|0|0
42000|OBJECT|335|8375|25|6414|19|0|0|0|0
42000|OBJECT|336|8400|25|6433|19|0|0|0|0
42000|OBJECT|337|8425|25|6452|19|0|0|0|0
42000|OBJECT|338|8450|25|6471|19|0|0|0|0
42000|OBJECT|339|8475|25|6490|19|0|0|0|0
42000|OBJECT|340|8500|25|6509|19|0|0|0|0
42000|OBJECT|341|8525|25|6529|20|0|0|0|0
42000|OBJECT|342|8550|25|6548|19|0|0|0|0
42000|OBJECT|343|8575|25|6567|19|0|0|0|0
42000|OBJECT|344|8600|25|6586|19|0|0|0|0
42000|OBJECT|345|8625|25|6605|19|0|0|0|0
42000|OBJECT|346|8650|25|6623|18|0|0|0|0
42000|OBJECT|347|8675|25|6642|19|0|0|0|0
42000|OBJECT|348|8700|25|6661|19|0|0|0|0
42000|OBJECT|349|8725|25|6680|19|0|0|0|0
42000|OBJECT|350|8750|25|6699|19|0|0|0|0
42000|OBJECT|351|8775|25|6721|22|0|0|0|0
42000|OBJECT|352|8800|25|6739|18|0|0|0|0
42000|OBJECT|353|8825|25|6759|20|0|0|0|0
42000|OBJECT|354|8850|25|6777|18|0|0|0|0
42000|OBJECT|355|8875|25|6797|20|0|0|0|0
42000|OBJECT|356|8900|25|6815|18|0|0|0|0
42000|OBJECT|357|8925|25|6834|19|0|0|0|0
42000|OBJECT|358|8950|25|6854|20|0|0|0|0
42000|OBJECT|359|8975|25|6873|19|0|0|0|0
42000|OBJECT|360|9000|25|6892|19|0|0|0|0
42000|OBJECT|361|9025|25|6911|19|0|0|0|0
42000|OBJECT|362|9050|25|6930|19|0|0|0|0
42000|OBJECT|363|9075|25|6949|19|0|0|0|0
42000|OBJECT|364|9100|25|6968|19|0|0|0|0
42000|OBJECT|365|9125|25|6987|19|0|0|0|0
42000|OBJECT|366|9150|25|7006|19|0|0|0|0
42000|OBJECT|367|9175|25|7025|19|0|0|0|0
42000|OBJECT|368|9200|25|7044|19|0|0|0|0
42000|OBJECT|369|9225|25|7063|19|0|0|0|0
42000|OBJECT|370|9250|25|7083|20|0|0|0|0
42000|OBJECT|371|9275|25|7101|18|0|0|0|0
42000|OBJECT|372|9300|25|7120|19|0|0|0|0
42000|OBJECT|373|9325|25|7139|19|0|0|0|0
42000|OBJECT|374|9350|25|7158|19|0|0|0|0
42000|OBJECT|375|9375|25|7177|19|0|0|0|0
42000|OBJECT|376|9400|25|7196|19|0|0|0|0
42000|OBJECT|377|9425|25|7215|19|0|0|0|0
42000|OBJECT|378|9450|25|7235|20|0|0|0|0
42000|OBJECT|379|9475|25|7253|18|0|0|0|0
42000|OBJECT|380|9500|25|7273|20|0|0|0|0
42000|OBJECT|381|9525|25|7291|18|0|0|0|0
42000|OBJECT|382|9550|25|7311|20|0|0|0|0
42000|OBJECT|383|9575|25|7330|19|0|0|0|0
42000|OBJECT|384|9600|25|7350|20|0|0|0|0
42000|OBJECT|385|9625|25|7368|18|0|0|0|0
42000|OBJECT|386|9650|25|7390|22|0|0|0|0
42000|OBJECT|387|9675|25|7407|17|0|0|0|0
42000|OBJECT|388|9700|25|7429|22|0|0|0|0
42000|OBJECT|389|9725|25|7447|18|0|0|0|0
42000|OBJECT|390|9750|25|7467|20|0|0|0|0
42000|OBJECT|391|9775|25|7486|19|0|0|0|0
